tenure_months,monthly_charges,total_charges,age,credit_score,support_tickets,login_frequency,avg_session_duration,payment_delay_days,contract_length_months,num_dependents,international_plan,voice_mail_plan,data_usage_gb,roaming_charges,device_protection,paperless_billing,num_referrals,churn_target
55.0,79.55,4258.0,58,424,0,4.1537166683702065,1.8796096563790397,2,1.753856072444444,0,1,1,0.19500007684162907,4.611558486350296,1,1,4,0
35.0,59.55,2174.37,55,570,0,5.7172834072913465,0.21221514086296964,3,-0.1396521545364302,1,0,0,-0.9726239298200247,4.798876903551098,0,1,3,0
16.0,105.42,1832.96,18,832,1,0.20785462324182521,2.0966562401180577,2,-1.3989565794722982,1,1,0,-0.8043787149359223,3.9798178843620113,0,1,1,1
72.0,60.85,4189.13,37,435,0,3.563965124789157,5.17003595988715,5,0.8790638852092109,1,0,0,1.0069430110713191,3.680890884588891,0,1,4,0
39.0,71.59,2975.81,22,645,2,0.052937326144952966,8.59748433448964,6,2.1604235153967837,3,0,0,-0.9449267412791027,-4.365098060564513,1,0,5,0
61.0,78.63,4699.36,42,382,1,10.12136487535934,0.15915588752700596,1,-2.8302015110812286,2,1,1,0.6025857208413644,11.415499229510296,0,1,5,0
17.0,102.12,1583.44,48,736,1,-3.2907647291054447,-5.582361956786175,4,-2.945502313950598,1,0,0,1.2382264245170247,-1.8872158651160833,1,1,6,1
29.0,85.52,2491.46,25,699,1,-0.07914803452428777,4.958149139498733,9,0.5681161281934801,2,1,1,0.6579861347823884,-2.675360066432607,1,0,2,0
65.0,84.01,4965.3,48,483,0,1.8055407548468267,3.6197170744882126,5,2.386757139093775,1,0,1,1.1315973674556363,2.9025562166011425,1,1,6,0
63.0,41.75,2547.09,36,579,0,-3.8377367765298054,0.7536894604533876,3,-0.14218507710152117,1,0,0,-1.2000889842004405,-3.7495874811272203,0,0,4,1
72.0,88.73,6948.29,29,505,1,-4.388238415872175,-1.3032784986650567,1,-0.498413447917582,1,1,0,0.21449056023456312,-0.09958403886856956,1,1,2,1
11.0,64.26,702.54,75,850,3,-5.238156923277801,-10.701863534904911,1,0.5876846886152804,1,1,0,1.6757065807123532,-3.701464577127531,1,1,7,0
34.0,68.58,2420.5,44,571,1,5.304763582843954,1.0352838909127826,1,1.1147363915095898,3,0,1,-0.05847188488567584,3.1072470158223053,0,1,0,0
32.0,140.22,4680.88,44,642,1,-8.39268514548685,3.9840769735419896,1,4.10173964607752,1,0,1,1.1365365204001507,-3.5310162898280066,1,0,1,0
40.0,124.37,4552.0,54,677,1,-6.609181897965225,-3.783890128269168,3,3.585514724387666,2,1,1,1.487123271855202,-2.5852025610055605,1,1,4,0
72.0,47.05,3221.95,40,484,1,-0.7368267342678002,-3.153229472291523,1,0.9105377675559052,0,1,1,-1.366166720309994,-1.3612352637832579,1,0,6,1
8.0,69.69,569.88,75,795,1,-0.7051618867909658,-8.443804939340035,3,-1.5954547720635688,0,1,0,-1.055705416243956,-0.2994040103286881,1,1,1,0
64.0,42.98,2574.47,40,494,1,6.5175833769746365,3.5647371519100406,8,0.9500924041386154,0,0,1,0.8320365026138821,3.620652901968587,1,1,8,0
72.0,96.02,6655.62,39,668,1,-6.073275008843292,-2.3592065831939264,5,2.573778569684006,2,1,0,1.0664242582745938,-4.056392063073128,1,1,1,0
44.0,66.32,3127.66,22,849,2,-1.26242111214707,0.5005483345416145,9,0.7581540898466598,2,1,0,-0.09216933031086971,-1.5079623059741178,0,1,4,1
25.0,56.18,1394.13,38,602,1,6.8710908282485,1.522054652307883,2,0.4193990631112855,0,1,1,0.31677359774770325,5.146313707110643,0,0,2,0
50.0,121.26,6143.62,35,678,4,-9.344506613911406,1.1524713588275812,7,2.6585664423269253,2,1,0,-0.8124073909436653,-7.122242884162775,1,0,3,0
18.0,94.15,1632.39,37,678,1,-0.33481243032306846,1.8147554013955918,9,0.05464496993497092,1,0,1,0.5759867954943182,-2.0078728873675122,1,0,1,0
39.0,75.3,2924.5,33,668,1,-1.3353920938991715,1.193660007723466,1,1.1742209200461178,3,1,0,-1.093037450711839,-1.9545078786724115,0,1,4,1
1.0,83.88,83.97,23,753,4,2.513533661868839,7.4276335840175625,2,0.8764555974103138,2,1,1,0.7938748548636325,0.0792614004862813,0,0,5,0
45.0,42.52,1794.48,51,578,3,1.951685261929454,1.7675052784422403,7,-0.16707308969235657,1,0,0,-1.3490398518727058,2.4665786563176675,0,0,3,0
1.0,86.78,83.9,80,776,2,3.8666240714402935,-8.737469305875265,0,0.8059122054167189,2,1,0,0.14572663459551174,4.059372566717991,0,1,5,0
35.0,43.92,1418.39,58,754,1,-2.9140533497607812,-6.021511118291795,0,-1.1110425243308224,2,0,0,0.5713119547181211,-5.838274038226107,1,0,1,1
12.0,101.47,1315.79,35,685,0,0.42583269572746174,-2.2899540833181744,2,-4.252119625130037,1,0,1,2.4957834111190063,3.568759577758728,1,1,5,1
18.0,31.48,554.45,49,683,3,3.1800391117247866,-1.2416360100461343,9,2.565980851331491,2,1,1,-0.8979959967682313,-1.566245222352007,0,0,5,0
26.0,120.29,3348.76,29,759,2,-3.0421234694345194,5.206180371379393,3,1.3430818806612757,2,0,0,-1.2244586308064287,-0.9178612104796979,1,0,6,1
1.0,43.22,41.6,55,647,1,7.900035094219303,1.4602648295804632,2,-1.177383585493112,2,1,1,1.4746645930849083,4.241742174783123,0,0,2,0
39.0,80.7,2910.06,26,651,1,0.009416171648377948,4.320628987287237,3,0.8693529233401749,1,1,1,1.152911466187623,-2.5187516525466753,1,0,2,0
15.0,74.97,1023.78,38,563,0,6.07143566832057,4.8155785833849345,3,-3.1057796906805812,4,1,0,-0.4885200962508458,4.717533696260118,1,0,3,0
9.0,70.98,636.86,46,690,1,3.2744430334055425,-1.4325462795291966,0,1.2650107101916246,2,1,1,-0.19699182498674522,2.300960314606416,0,1,4,0
1.0,77.25,73.36,70,782,2,-1.2319128386016258,-6.587690939343218,3,-1.7185655128939654,0,0,0,-3.7261412750189704,0.633419181953589,1,1,3,0
44.0,95.47,4058.75,53,579,5,0.5827199976983989,-1.6765282651888038,10,0.4476337104126388,0,1,0,0.8100651262553572,5.185570015536868,0,1,2,0
28.0,21.78,582.15,45,562,1,2.8688298005192,0.4594043536186796,1,-2.065468758110232,1,1,0,0.6468516710071114,0.8756626343466216,0,0,4,1
10.0,95.06,983.39,24,698,0,1.689799350680158,3.2353421937139633,1,-1.289905231323206,0,1,1,-0.09872323144395209,0.21397549947035485,0,0,0,0
10.0,88.33,952.72,44,654,4,5.308783206493574,0.4953595792068949,7,-0.5429395599291705,3,1,1,-0.5667772073953511,3.701633501931507,1,1,1,0
39.0,79.21,2871.28,35,610,4,0.9397064834200507,3.05009265128954,4,1.2310265025726645,1,0,1,0.7512210195272248,-1.2647283926596433,1,0,2,0
31.0,19.99,591.37,49,703,3,3.4889956682528926,-3.5740030234405706,1,2.3493569070598417,1,0,1,2.5449001016256956,-1.9031195625318602,0,0,2,0
2.0,49.78,108.4,42,700,2,5.543575542290112,0.33000098890105717,5,0.48098781854346195,3,0,1,0.6783718801499536,1.02111024564032,0,0,3,0
8.0,120.81,965.77,46,622,2,-0.2923477537073724,3.526265004076245,4,0.6925388974355531,0,0,1,0.9417653680867911,2.687888040081661,1,0,1,0
14.0,127.57,1845.5,35,734,1,-1.7230315913441285,-2.4513380407626433,2,-4.049857354148755,1,0,0,1.1154804307870327,2.984678720605504,1,1,4,1
11.0,54.63,593.76,39,639,3,4.6416277493283085,1.1334898539336382,1,-0.3557056559141437,5,1,1,-0.3381981266635011,0.45460465008060086,1,0,4,0
72.0,74.07,4878.27,22,695,0,-14.335905358470487,-5.3994016403757765,1,0.3023260070920587,5,0,0,-1.4422450814885936,-11.700051911260802,1,0,10,1
66.0,63.36,4445.16,46,449,1,3.2602819467524187,3.9598080028647757,5,2.6735823856181993,0,0,1,-0.7531019444940558,0.9309692632651064,1,0,5,0
1.0,93.76,87.13,35,659,1,6.60449709687822,1.9536271717991573,7,-0.9894804317138691,4,0,1,-0.2667084389968811,5.540413606031622,0,1,2,0
41.0,58.14,2254.63,25,630,1,1.7361427475031905,5.619510238150772,3,0.5442327774058793,0,0,1,-0.2311022809352152,-2.6055417366895997,0,0,4,0
15.0,116.65,1784.2,28,689,2,-0.35449107863664286,4.19381182913838,2,0.19648108056491753,2,0,1,0.6789637548164805,0.3464643818811802,1,0,1,0
59.0,49.37,3048.52,60,642,1,-2.068175451400257,-6.827967098928925,2,-0.747628518386935,2,1,0,0.4734259796012422,-2.516686767268623,1,1,3,1
24.0,128.62,3006.65,51,711,1,-4.9224569181555475,0.4357096443198699,4,2.7323902255396537,0,0,0,0.6835196770941094,-0.03788998129209172,1,1,1,0
21.0,72.74,1614.98,61,733,2,-0.011670011542299802,-2.783857559725851,4,2.741436390798688,0,0,1,1.004811344312271,-1.8035870978364998,1,1,0,1
45.0,97.85,4271.02,18,666,3,-1.4663163800880459,4.235057993514903,4,0.5033944121536751,1,0,1,0.05378890586797509,-3.6385166268350826,1,0,0,0
32.0,113.68,3413.17,38,738,2,-5.489864478959165,1.4561533523954786,8,3.3451577126634904,2,0,0,0.7851100587616027,-4.944213833354789,1,0,1,0
72.0,52.07,3566.28,20,663,2,-4.507372829615181,-3.1285607465771887,8,0.17175066407856787,5,0,1,2.0960728285166184,-3.4106156853384544,1,0,1,1
57.0,19.99,1074.21,18,434,0,9.329349878680524,12.635011016404995,3,0.9880952673877141,5,0,1,0.3811211689849213,-1.364080425750246,0,0,4,0
1.0,84.81,85.68,61,785,5,1.1756902113964025,-6.460921931095695,2,-1.5856997507590687,0,1,1,0.4530167087054082,2.2246307322796723,1,1,4,0
64.0,40.1,2783.65,50,606,2,2.435094978000976,-3.6614401374058034,2,3.411318809952001,4,0,1,1.2882100032004011,1.4363059157081797,0,1,0,0
24.0,51.13,1232.49,18,850,1,-0.05094088778426429,-2.699967792320067,7,-1.3080071723701283,1,1,1,-1.022825807447942,0.10302144386441979,0,1,5,1
1.0,62.93,65.19,72,850,3,-2.165538133544222,-10.421053064441335,5,-1.2924415693460691,2,1,0,-0.2725198642050003,-4.933289620548141,1,1,4,0
16.0,92.92,1409.63,50,664,1,3.6261271754324675,-2.586132882463731,5,0.22999829827562168,1,1,1,1.3565803820408928,4.501168051837455,0,1,1,0
72.0,44.22,3298.8,49,527,1,-1.9176379023830654,-7.394646899137502,4,1.5889580843595426,0,0,0,1.3213296139184783,-1.5257037949267411,1,1,8,1
54.0,48.19,2555.88,27,608,4,3.3824414265414084,3.822397555069968,1,0.24905337126570937,2,0,0,-1.7170298210347148,-1.6553138203358264,1,0,5,0
72.0,31.56,2191.01,18,525,4,-1.077763581333833,4.318691610624091,5,1.1888093449632453,0,0,0,1.1904197203597815,-8.792007606940796,1,0,3,0
7.0,115.65,731.81,46,783,1,-2.674450670824391,-1.6824629069551171,4,-2.3613460642643114,0,1,0,-1.2295477950617866,-1.1147694119253204,1,1,1,1
40.0,49.96,1979.51,39,480,1,3.4662696792738004,4.796797154261567,6,-1.623693082391052,2,1,1,-1.0080274035493921,0.08900917914290046,1,0,4,0
60.0,79.25,4847.86,27,716,2,-3.5836769237849766,-3.4291737383991454,10,-0.06158956425835904,1,1,0,1.094131676083267,-1.6816600205882521,0,1,4,1
1.0,149.99,137.91,35,774,1,0.2091006535171679,-0.2702482705045883,6,-0.3459926261144294,3,0,1,1.0610979508027982,4.172982822386313,1,1,2,0
72.0,43.99,2978.99,29,352,0,7.679923297293779,8.23255045657294,7,0.20826049564465765,2,1,0,0.27418402551972143,5.881981285861954,0,0,6,0
21.0,102.45,1967.02,20,777,0,-0.12091821535907109,3.2541863406767115,6,0.5007160123793684,4,1,0,-1.0576511520359693,-2.1579493121952424,1,1,1,1
18.0,94.02,1847.09,18,617,2,4.283847166375407,4.843837688770826,7,-3.5680657063338255,1,1,1,-0.3300757278283123,2.0164765879230324,0,0,1,0
10.0,70.11,722.98,63,676,1,2.7331999565736367,-3.210667455156814,1,1.2090165126934092,2,0,0,1.2970565457015102,1.902989126144576,0,1,4,0
1.0,98.94,102.05,30,850,0,0.9380350241432874,0.21069794463989988,2,-2.159997717234511,1,1,1,0.133044453667486,-0.15136025939549227,1,1,3,1
27.0,86.38,2168.99,45,591,2,3.3090033563763877,1.419567283984626,10,0.9045992117986335,0,1,1,0.5981931173181951,5.975968413669848,0,1,1,0
46.0,72.23,3602.41,32,588,1,-1.0089158538697554,0.8957657188573159,7,-1.0520071982522907,0,1,1,0.1307561662444329,0.16511295723634378,1,0,2,1
20.0,149.99,2959.49,46,629,2,-4.397294653854583,-1.3049374119629877,4,-2.0971913037166985,2,1,0,2.823426902909803,2.9503400045805726,1,1,3,1
30.0,99.58,2988.84,34,670,1,-2.393206409043181,-1.8890110278067804,8,-3.9232328506846224,1,1,0,0.4546925310550412,1.699816036925267,0,1,5,1
30.0,35.36,1085.89,58,618,1,1.6293954487810542,0.6433440494103753,4,1.5604784868744097,4,0,0,1.1472720546434503,-1.73656945052907,1,0,3,0
28.0,102.24,3030.54,33,693,3,-4.65541123713877,-3.684185432320022,1,-2.512475341455094,0,0,0,0.6076316179496078,-0.7658219241532754,1,1,9,1
24.0,40.75,884.66,54,734,1,-1.6869105524564636,-5.182939895801813,2,2.378372216305899,0,0,0,-0.14392516996526744,-1.9442376251611757,0,0,9,0
45.0,55.42,2640.59,51,594,2,1.4486853159926902,-1.8131962905988268,5,1.5858355012337664,1,1,1,0.15944351256025555,2.923307273298747,0,1,3,0
4.0,105.76,450.26,24,807,3,-0.18844690444411072,2.4964885158207917,3,-0.744684881795057,3,1,0,-1.026234349441274,-2.4347650197512007,1,1,1,0
1.0,110.98,120.45,53,752,1,5.271330902918957,-2.667107465470962,2,-1.7881974963746763,3,1,1,0.23679613845728809,4.8844957647111125,1,1,1,0
51.0,114.76,5736.47,53,610,3,-4.260092377432605,-5.925677397474124,3,-1.2466737730403081,0,1,0,0.407722476794104,-1.6497562847409681,1,1,4,1
17.0,114.29,1776.2,40,631,4,-4.793787342304158,4.1279787882318075,1,0.4588631381226414,1,1,1,-0.3883715222041432,-3.4222609594518616,1,0,2,0
30.0,73.88,2437.15,47,664,3,1.286811478839379,-3.0413714543574337,1,0.8573377480944915,2,0,1,2.043435936686529,3.71446435948965,0,1,3,0
60.0,19.99,1092.37,29,523,3,6.034769508836481,4.376680400689453,1,0.33406637434643915,0,1,1,-1.9813725226462082,0.7530665752380015,0,0,5,0
56.0,86.9,4584.35,44,536,2,7.3602544833223,-0.31704451560028885,12,0.4030535156404453,2,1,1,-1.7449032149910262,7.582170216747987,1,1,5,0
1.0,93.99,91.48,40,850,0,-2.1095708836464695,-4.003607459207016,2,-3.8956191961532283,0,0,1,0.7743756726819945,-2.4469741693108564,1,1,2,1
72.0,56.56,3938.56,45,502,3,3.8423131180330876,-1.2766092910271536,3,3.7989378336171202,1,0,1,-0.5859582646638467,3.8018834914195594,0,1,1,0
43.0,32.9,1511.42,34,631,2,4.3204048469248395,-1.55341665200848,3,3.482320111595648,0,1,1,0.10795976995606595,0.03970531869746529,0,0,4,0
2.0,68.42,150.47,26,816,1,-1.9990033402194523,7.576211736748002,0,0.1610167208032709,2,0,0,-0.8051362770087315,-3.923122532609114,0,0,1,1
16.0,77.67,1314.45,56,708,1,1.5758273701896497,-3.725682629334313,1,0.8510094120076445,1,1,1,1.493503287568099,0.8320596295347582,1,1,3,0
23.0,91.52,2162.84,62,682,2,-7.611053314154417,-5.484599557951948,0,-3.2148930539917506,3,1,0,0.5988296478736239,-7.229737909420446,1,0,5,1
10.0,98.79,993.62,38,633,1,4.0513926813941925,2.951897755771624,5,-1.1382901003497876,1,0,1,0.30881804814941766,3.7884127709901554,0,0,1,0
72.0,68.28,4794.11,29,514,0,-2.3552357803314474,0.7931488016267115,4,0.35637660940930604,2,0,0,0.46856707187768765,-0.9783442224953495,1,0,1,1
66.0,75.7,4840.2,37,599,1,-2.9989931057594843,5.063205034513737,5,3.6637746587996087,1,1,0,0.08823659415633078,-5.1607048396204,1,0,4,0
8.0,28.2,246.91,73,850,4,-1.0097636526031042,-13.429302343230358,6,2.378752788370489,1,1,1,-0.62949327956538,-6.4336541975495365,1,1,10,0
8.0,75.48,611.83,57,697,1,4.7445526125002315,-4.792860731808964,5,1.2803105583329564,2,0,1,-1.1573225388116526,2.735502262400019,0,1,4,0
43.0,73.7,3429.07,33,535,1,5.231558330161503,2.8835835954680635,1,1.9165878752308205,1,0,1,0.12708635675150395,5.19167285901328,0,1,0,0
13.0,19.99,274.22,36,623,0,10.557720393764699,5.51330086914134,1,1.5018118487986765,4,1,1,-0.7612684832134596,2.6289481395564382,0,0,3,1
69.0,79.94,5171.11,18,718,2,-1.5688312987447335,0.0284954303753377,6,1.4892975772125991,2,1,0,0.3027618904092508,1.3507842315119192,0,1,1,1
24.0,134.28,3490.42,50,653,3,-7.211225844667396,-0.30934976436455797,6,1.8162178231422783,3,0,1,-0.2411783717130732,-2.5753893655236064,1,0,4,0
32.0,132.64,3949.36,41,572,0,-2.3456928689858905,3.6746101364411805,3,1.4422933026525764,0,1,1,-0.17130647527315612,1.9161357079957269,1,0,1,0
65.0,59.98,3575.19,45,468,2,2.5508699607570864,3.0397351710540943,4,2.305179119689547,0,1,0,-0.23729754583513177,4.102772590112285,0,1,0,0
34.0,119.49,4286.04,45,534,6,0.067854436550592,-0.789412469386958,6,-1.7293619643973321,3,0,1,0.0710183142752607,3.620556156613473,0,0,2,0
49.0,19.99,1043.13,46,551,0,0.2941222384896,-4.030646671821107,2,-0.4275895996290896,0,1,0,0.4937331517750709,-2.0642059846283654,0,0,10,1
72.0,23.9,1709.35,29,433,1,2.698598009062252,6.456383027763796,3,0.6979370445877209,1,0,0,0.2162852806507904,0.1655307223176691,0,0,4,0
8.0,59.16,463.42,71,785,2,0.5758792036078627,-8.054094185904594,8,3.593175297100908,2,1,1,-0.04027360291692469,-2.1671716672334638,1,1,6,1
72.0,104.6,7417.72,38,626,1,-6.40693230231511,1.7357423854949372,6,4.929162651167021,0,0,0,-0.04367218258440575,-5.232998190765766,1,0,1,0
72.0,63.04,4228.9,34,641,0,-5.062665512719428,-4.858791835186795,11,-0.027508318677016752,3,0,0,0.6237824350469979,-3.8733307951410505,1,0,4,1
42.0,118.07,4805.28,45,562,1,-1.6148202916282037,-0.798189324405354,1,0.13682642698544756,2,0,1,0.031060472359137257,1.9336608312745307,1,0,1,0
57.0,19.99,1040.68,35,550,3,3.1281856435874267,4.143526016501992,4,0.4342845941096151,0,1,0,-0.03296671866444996,-0.5714281586030658,0,0,3,0
54.0,19.99,1178.36,30,480,1,2.5511222439649854,0.056662288897292155,2,-1.1349121172149457,1,1,1,0.4560380084845471,-1.390017506577833,0,0,9,1
34.0,98.74,3488.7,38,551,0,-2.671567387025139,8.341853044682619,4,2.112930737195199,1,0,0,-0.3994411356708754,-3.4193999728397038,1,0,2,0
66.0,61.13,4350.27,39,450,1,2.753809274744209,4.805696037685284,0,1.7968616285943186,0,1,0,1.033089724845947,5.242510709950603,0,0,1,0
6.0,65.97,430.42,53,716,1,4.679645286235382,-2.9800754158901137,1,-1.387794712759884,1,0,1,-0.23798274304663447,2.266970094154824,1,1,1,0
33.0,90.66,3231.43,38,737,3,-4.100365100131435,-0.4353125014810309,1,1.389043724752013,1,0,1,0.09781049520559983,-4.795970284353053,1,0,1,0
31.0,74.09,2419.32,21,645,3,2.0677017326580263,4.948509940419245,2,-0.8265078171987744,2,0,1,1.7392289393408646,-1.9691969106584681,1,0,2,0
27.0,40.04,1099.68,28,649,1,1.7813845749635435,4.434042615098826,2,0.22568276688061006,2,0,1,-2.249456304147183,-1.7665073788911971,0,0,1,1
2.0,58.96,126.54,42,613,0,8.563741315520957,3.6465520131483196,3,1.7279942187512667,3,1,1,-0.11987642864821618,4.012843792118121,0,0,0,0
4.0,88.98,354.6,18,731,4,4.017673015414718,5.217995819689566,2,-2.541858313801252,2,1,1,0.9853712067196322,1.093031100241807,0,0,2,0
23.0,124.05,2679.55,31,686,1,-1.9872751930608985,-0.1203967815053295,6,-2.42712533735227,0,0,1,0.1342064758238212,1.5594297095541683,1,1,2,1
16.0,120.89,1783.99,58,652,1,0.3705726062648997,-3.276780432577674,3,1.1452149158980771,0,1,1,0.5498681294886163,3.7423643216237013,1,1,2,0
64.0,115.51,7323.34,37,688,0,-5.327885897922892,-2.441948839337154,4,2.0393324511606656,1,1,0,-0.10239424295726311,-1.337594334201801,1,1,1,1
13.0,65.61,831.72,61,649,3,5.691822197329918,-0.7889423826834242,3,0.2729219621506378,1,1,1,0.4218339453320935,3.2779970036186525,0,1,3,0
2.0,58.32,120.8,53,740,0,2.675499720201025,-3.2588125995159696,15,1.6681668927656448,1,1,1,-0.6296224400490923,1.3434525789282497,0,1,5,0
29.0,71.39,2030.29,31,812,2,-0.726654431857918,-1.5429887819041335,5,-1.2423281771968093,1,1,0,0.791892832166505,-0.9546734858334722,0,1,1,1
38.0,19.99,774.81,18,563,1,12.961291375084798,9.77622308123646,1,-3.5634288056307493,2,0,1,-0.9496335807409376,3.3519405575716155,0,0,10,0
55.0,51.78,2837.63,47,591,0,3.1800561500220477,-2.526395302390955,8,1.3051955153200614,1,1,1,1.1014172499573376,1.637669002256371,0,1,1,0
45.0,146.17,6325.09,43,628,3,-1.9030385258530202,0.9948318332827686,3,3.281260160484065,2,0,0,0.6583962388296566,3.3155361259693534,1,1,1,0
69.0,61.51,4424.01,36,603,3,-4.169801457842342,0.1942881985220402,1,0.24928423448012837,3,0,0,1.529008669270547,-2.796601500301748,1,0,1,1
64.0,54.46,3225.62,50,532,1,1.9693227298664886,0.9181102620838368,9,1.2155002758025382,1,1,0,0.644814196091442,2.820339559804172,0,1,2,0
12.0,139.76,1693.8,62,550,4,1.7102503642362985,-0.16617279529006648,1,-0.07189908440310688,1,1,1,-1.1498014938708028,8.454352775129141,0,1,0,0
20.0,109.48,2271.01,34,776,1,-5.516688099755374,3.0703042511196728,1,2.912328205013443,1,0,0,0.16548396185836195,-5.442861592602132,1,0,0,0
30.0,110.73,3396.83,34,796,3,-0.9503612331412747,-2.1242105000059603,6,0.1168747335148057,1,1,1,0.6019893312142464,0.31207006437945933,1,1,2,1
67.0,20.68,1398.21,32,464,1,3.3196886214868666,1.7110863688385942,5,-1.1305704734252404,0,1,0,1.198052713815663,1.3141305490143131,0,0,3,1
11.0,44.05,530.04,60,726,0,3.563423345914439,-2.796642453397968,4,-0.644106042887968,0,1,1,0.35823453091619867,0.09155968306105952,1,1,2,0
54.0,146.75,8390.06,29,575,3,-5.53697694866205,2.5763180823889975,10,-0.7253305936351329,2,0,0,0.5839977583619695,1.461867683284168,1,0,1,1
9.0,66.52,593.88,60,667,3,3.171486728560392,-0.15011696436891436,1,2.0203087338035908,2,0,1,-2.2506843827292955,0.11760904823889652,1,0,2,1
14.0,53.11,759.85,48,709,4,4.624954746929418,-2.7025144657309372,8,-0.7008260870282127,2,0,1,-0.2911643030486664,0.06660817395777822,1,1,1,0
54.0,46.68,2748.61,18,648,3,2.548076858826858,4.641480480842364,1,-1.069111021520233,0,1,1,0.0174125536299323,-2.798757479354049,1,0,5,0
1.0,129.31,135.22,45,729,1,-0.48915219767620244,1.8009943986379864,0,1.0893203902792297,1,1,1,1.6953706468911758,2.292664251940107,1,0,2,0
54.0,76.92,4398.79,42,637,1,-3.498759704125911,-3.0086112456594827,6,2.1973345585540476,3,1,0,-0.6906231182311572,-2.4807515064371906,1,1,7,1
1.0,58.67,53.64,67,810,2,-0.6574739194257867,-5.8109185342483425,1,0.40188077376083775,2,1,0,0.5138186864532379,-2.2946864973547973,1,1,5,0
62.0,58.32,3482.16,18,576,1,-0.19672232555022623,1.154111229537699,1,0.778448280710189,2,0,1,-0.24214304135074252,-0.9476984637703001,1,0,3,1
41.0,122.66,5138.77,38,646,1,-4.166449494774184,2.1078084306094524,4,3.0798598335684186,0,0,1,0.22249142124661345,-1.3407017730692103,1,0,0,0
40.0,49.18,2078.28,20,580,0,10.683059255596097,4.244314003194331,8,-3.60382245221686,3,0,1,0.8367972180946409,5.074624725671029,0,1,7,0
